_id,Ano,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
2356,2023,G,7,74,740,740116,Plan Cameral Competitividad. Cámara de Zaragoza,Plan Cameral Competitividad. Cámara de Zaragoza
2357,2023,G,7,74,740,740117,Ayudas autoconsumo IDAE,Ayudas autoconsumo IDAE
2358,2023,G,7,74,740,740118,MRR Cámara de comercio/entidad colaboradora,MRR Cámara de comercio/entidad colaboradora
2359,2023,G,7,74,740,740119,Aportación de Socio a ARAGERSA,Aportación de Socio a ARAGERSA
2360,2023,G,7,74,740,740120,Transferencias a Fundación IISA op. capital,Transferencias a Fundación IISA op. capital
2361,2023,G,7,74,740,740121,Instituto Tecnol. de Aragón Planes Complementarios,Instituto Tecnol. de Aragón Planes Complementarios
2362,2023,G,7,74,740,740122,Fundac. Hidrógeno Aragón Planes Complementarios,Fundac. Hidrógeno Aragón Planes Complementarios
2363,2023,G,7,74,740,740123,UNIZAR Plan Complementario MICINN Astrof. y Física,UNIZAR Plan Complementario MICINN Astrof. y Física
2364,2023,G,7,74,740,740124,UNIZAR Plan Complementario MICINN Mat. Avanzados,UNIZAR Plan Complementario MICINN Mat. Avanzados
2365,2023,G,7,74,740,740125,Economía Circular- gestión residuos municipales,Economía Circular- gestión residuos municipales
2366,2023,G,7,74,740,740126,Fundación Emprender Aragón,Fundación Emprender Aragón
2367,2023,G,7,74,740,740127,Subvenciones reservas biosfera MRR,Subvenciones reservas biosfera MRR
2368,2023,G,7,74,740,740128,Ayudas ejecución medidas Red Natura 2000 MRR,Ayudas ejecución medidas Red Natura 2000 MRR
2369,2023,G,7,74,740,740129,Ayudas mejora  árboles y arboledas singulares MRR,Ayudas mejora  árboles y arboledas singulares MRR
2370,2023,G,7,74,740,740130,Ayudas IDAE Renovables Térmicas,Ayudas IDAE Renovables Térmicas
2371,2023,G,7,74,740,740131,SODIAR:Fondo impacto guerra Ucrania,SODIAR:Fondo impacto guerra Ucrania
2372,2023,G,7,74,740,740132,Fundación Apoyo Autonomía y Capacidades,Fundación Apoyo Autonomía y Capacidades
2373,2023,G,7,74,740,740133,Fundacion Sinfonica de Aragon,Fundacion Sinfonica de Aragon
2374,2023,G,7,74,740,740134,Transferencia al IACS - Proyecto ROSIA,Transferencia al IACS - Proyecto ROSIA
2375,2023,G,7,74,740,740135,U.Z. PC Biotecnología aplicada a la salud,U.Z. PC Biotecnología aplicada a la salud
2376,2023,G,7,74,740,740136,IIS PC Biotecnología aplicada a la salud,IIS PC Biotecnología aplicada a la salud
2377,2023,G,7,74,740,740137,SARGA.Construc. y mej.centros operat.prev.ext.IIFF,SARGA.Construc. y mej.centros operat.prev.ext.IIFF
2378,2023,G,7,74,740,740138,Biotecnología aplicada a la salud,Biotecnología aplicada a la salud
2379,2023,G,7,74,740,740139,Ayudas Investigación y Desarrollo Sect. Económicos,Ayudas Investigación y Desarrollo Sect. Económicos
2380,2023,G,7,74,740,740140,Subv. actuaciones mejora y renovación,Subv. actuaciones mejora y renovación
2381,2023,G,7,74,740,740141,Apoyo entidades públicas reciclado y economía circ,Apoyo entidades públicas reciclado y economía circ
2382,2023,G,7,74,740,740142,Apoyo calidad diferenciada alimentaria en Teruel,Apoyo calidad diferenciada alimentaria en Teruel
2383,2023,G,7,74,740,740143,Transf. SVA. Adquisición suelo y mejora urbana,Transf. SVA. Adquisición suelo y mejora urbana
2384,2023,G,7,74,740,740144,Transf. SVA. Rehabilitación patrimonio público viv,Transf. SVA. Rehabilitación patrimonio público viv
2385,2023,G,7,74,740,740145,Programa rehabilitación vivienda rural,Programa rehabilitación vivienda rural
2386,2023,G,7,75,750,750000,A Comunidades Autónomas,A Comunidades Autónomas
2387,2023,G,7,76,760,760001,Subvenciones Directas,Subvenciones Directas
2388,2023,G,7,76,760,760002,Ptos Interés Deuda Local,Puntos de Interés de la Deuda Local
2389,2023,G,7,76,760,760003,Fdo Coop Local y Comarcal,Fondo de Cooperación Local y Comarcal
2390,2023,G,7,76,760,760004,AyudasProtección Civil,Ayudas de Protección Civil
2391,2023,G,7,76,760,760005,Ayud. form. Policía Local,Ayudas de formación a la Policía Local
2392,2023,G,7,76,760,760006,Subv. Equ. Policía Local,Subvenciones Equipamiento de la Policía Local
2393,2023,G,7,76,760,760007,Alojamiento Temporeros,Subv. Alojamiento Temporeros (Decreto 43/2000)
2394,2023,G,7,76,760,760008,Ayudas INTERREG III 00-08,Ayudas Marco I.C.  INTERREG III Período 2000-2008
2395,2023,G,7,76,760,760009,Conv.D.P.Hu Mejora Ctras,Convenio D.P.Huesca para la mejora de Carreteras
2396,2023,G,7,76,760,760011,Conv.DPZ.Mej.Infr.Viaria,Convenio D.P.Zgz mejora Infraestructuras Viarias
2397,2023,G,7,76,760,760012,doc. Planeamiento,Documentos de Planeamiento
2398,2023,G,7,76,760,760013,Equipamien.Aux.del Tte.,Ayudas equipamientos auxiliares del Transporte
2399,2023,G,7,76,760,760014,Estab.Estación Bus Munic,Ayudas establecimiento Estaciones Autobuses Munic.
2400,2023,G,7,76,760,760015,Actuaciones Prom.Pública,Actuaciones de Promoción Pública en CC.LL.
2401,2023,G,7,76,760,760016,Ayud.Rehabilit.Arquitect.,Ayudas Rehabilitación Arquit. equipam. uso público
2402,2023,G,7,76,760,760017,Acond.Loc.Of.Com.Agric.,Acondic.Locales Oficinas Comarcales Agric. y Alim.
2403,2023,G,7,76,760,760018,Apoyo Sistema Antigranizo,Apoyo al Sistema Antigranizo
2404,2023,G,7,76,760,760019,Serv.Bás.Econ.Pobl.Rural,Svcios Básicos para Economía de la Población Rural
2405,2023,G,7,76,760,760020,Subv.Infraest.Industrial,Subvenciones para Infraestructura Industrial
2406,2023,G,7,76,760,760021,Fom.uso ef.energi y renov,Fom uso eficiente de la energia y energías renovab
2407,2023,G,7,76,760,760022,Subv.Inver Recintos Feria,Subvenciones para Inversión en Recintos Feriales
2408,2023,G,7,76,760,760023,Subv.Urbanismo Comercial,Subvenciones para Urbanismo Comercial
2409,2023,G,7,76,760,760024,Of.Munic.Inform.Consum.,Oficinas Municipales de Información al Consumidor
2410,2023,G,7,76,760,760025,Acciones Sdad Información,Acciones Sociedad de la Información
2411,2023,G,7,76,760,760026,Ciudades Digitales,Ciudades Digitales
2412,2023,G,7,76,760,760027,Proyecto Teruel Digital,Proyecto Teruel Digital
2413,2023,G,7,76,760,760028,Convenios Colab.CC. LL.,Convenios Colaboración CC. LL.
2414,2023,G,7,76,760,760029,Subv. Ctros.Cult.S.Expos.,Subv. a Centros Culturales Salas de exposiciones
2415,2023,G,7,76,760,760030,Infr a Audit Teatr y Cine,"Subv. Infraestructura a Auditorios,Teatros y Cines"
2416,2023,G,7,76,760,760031,Archivos y Museos Sistem,Subvención a Archivos y Museos Sistemas
2417,2023,G,7,76,760,760032,Parques Culturales,Parques Culturales
2418,2023,G,7,76,760,760033,Redacción Plan Espec Conj,Redacción Planes Especiales Conjuntos
2419,2023,G,7,76,760,760034,Restaur.Castillo de Ateca,Restauración Castillo de  Ateca
2420,2023,G,7,76,760,760035,Restaur.Castillo de Fraga,Restauración Castillo de  Fraga
2421,2023,G,7,76,760,760036,Plan Gral Inst.Deportivas,Plan General de Instalaciones Deportivas
2422,2023,G,7,76,760,760037,Ayto.Huesca Rep.piscina,Ayto.Huesca Repar. Piscina y Pabellón Cub. Huesca
2423,2023,G,7,76,760,760038,"D.38/06 Inf. Serv,.Ned.",Dec.  38/2006 (Infr. y Serv. Medioambientales)
2424,2023,G,7,76,760,760039,Montes Libre Disposición,Subv. Montes de Libre Disposición Ayuntamientos
2425,2023,G,7,76,760,760040,D 38/06 Desarollo ZIS ENP,Dec 38/2006 Des. Socioeconómico en ZIS de ENP
2426,2023,G,7,76,760,760041,Subv. en Montes Públicos,Subvenciones en Montes Públicos
2427,2023,G,7,76,760,760042,Subv.Incendios Forestales,Subvenciones Comarcas en Incendios Forestales
2428,2023,G,7,76,760,760043,Subv.montes conveniados,Subvenciones en montes conveniados
2429,2023,G,7,76,760,760044,Inv.Sensibiliz.Ambiental,Fomento Inversiones Sensibilización Ambiental
2430,2023,G,7,76,760,760045,Inver. Residuos Urbanos,Inversiones Medioambientales en Residuos Urbanos
2431,2023,G,7,76,760,760046,Casas Canguro CC.LL.,Casas Canguro Corporaciones Locales
2432,2023,G,7,76,760,760047,Traspaso de Func. y Serv.,Traspaso de Funciones y Servicios
2433,2023,G,7,76,760,760048,Fondo  Cohesión Comarcal,Fondo de Cohesión Comarcal
2434,2023,G,7,76,760,760049,Desarr. Alt. Com. Mineras,Desarrollo Alternativo de las Comarcas Mineras
2435,2023,G,7,76,760,760050,Consultorios Loc. Aytos,Consultorios Locales.Ayuntamientos
2436,2023,G,7,76,760,760051,Fondo Supresión  Barreras,Fondo para Supresión de Barreras Arquitectónicas
2437,2023,G,7,76,760,760052,Conv. D.P.T. Plan Mijares,Convenio D.P.T. Obras Est. Depur. Plan Río Mijares
2438,2023,G,7,76,760,760053,Actuac. de abastecimiento,Actuaciones de abastecimiento
2439,2023,G,7,76,760,760054,Plan del Agua,Plan del Agua
2440,2023,G,7,76,760,760055,Conv. Huesca y Teruel,Convenios con las ciudades de Huesca y Teruel
2441,2023,G,7,76,760,760056,Coop. Deleg. Terr. Huesca,Act. Coop. específica Deleg. Territorial de Huesca
2442,2023,G,7,76,760,760057,Coop. Deleg. Terr. Teruel,Act. Coop. específica Deleg. Territorial de Teruel
2443,2023,G,7,76,760,760058,Com.Cinca Medio Res.Fonz,Adm.Comarcal Cinca Medio. Constr. resid. Fonz
2444,2023,G,7,76,760,760059,Infraestructuras Municip.,Infraestructuras Municipales
2445,2023,G,7,76,760,760060,Subv.Dllo Infraestr.Turís,Subv. para desarrollo de Infraestraestr.Turísticas
2446,2023,G,7,76,760,760061,Ayto.Huesca M.Pedag.Arag.,Ayto. Huesca Museo Pedagógico de Aragón
2447,2023,G,7,76,760,760062,Conv. Errad.Violenc.Gén.,Conv. progr. prev. y erradicación violencia género
2448,2023,G,7,76,760,760063,Plan 06-08 Reh.Viv.Alquil,Plan Vivienda 2006-2008 Rehabil Vivienda Alquiler
2449,2023,G,7,76,760,760064,Áreas Plan 06-08 Urbaniz.,Áreas Rehabilitación Plan 2006-2008 Urbanización
2450,2023,G,7,76,760,760065,Vertebr. territ. y social,Act.Coop. específica vertebr. territorial y social
2451,2023,G,7,76,760,760066,Actuac. de saneamiento,Actuaciones de saneamiento
2452,2023,G,7,76,760,760067,Const.Pista Hielo Jaca,Const.Pista Hielo Jaca -Festival Olímpico Pirineos
2453,2023,G,7,76,760,760068,Dllo Soc-Econ.zonas ENP's,Dllo socioeconómico zonas de influencia de ENP's
2454,2023,G,7,76,760,760069,Mejora Carreteras Locales,Mejora de Carreteras Locales
2455,2023,G,7,76,760,760070,Conv. parque nac. Ordesa,Conv. zona influencia parque nacional de Ordesa
2456,2023,G,7,76,760,760071,Creac. nuevos esp.proteg.,Creación nuevos espacios naturales protegidos
2457,2023,G,7,76,760,760072,Inst.Deportivas Ay.Monzón,Instalaciones Deportivas Ayuntamiento Monzón
2458,2023,G,7,76,760,760073,Prog.Viv.Vacía Alquil Soc,Programa Vivienda Vacía en Alquiler Social
2459,2023,G,7,76,760,760075,Finac. Invers.Supramunic.,Financiación de inversiones supramunicipales
2460,2023,G,7,76,760,760076,Puesta marcha actv. comar,Puesta marcha y Func. organ. y activ. de comarcas
2461,2023,G,7,76,760,760077,Subv. Área Inf. P.Nac.Ord,Subv. Área Inf. socioecon. Parque Nacional Ordesa
2462,2023,G,7,76,760,760078,Subv.Invers. EELL M.Ambie,Subv. para invers. EELL en materia de M.Ambiente
2463,2023,G,7,76,760,760079,Ap. despl.Telecom B.Ancha,Apoyo despliegue telecomunicaciones en banda ancha
2464,2023,G,7,76,760,760080,Fmto. Reduc. Gases Ef.Inv,Fmto. reducción de gases de efecto invernadero
2465,2023,G,7,76,760,760081,Educación Infantil,Educación Infantil
2466,2023,G,7,76,760,760082,Ampl. Ctros atenc.depend.,Ampl. y reforma centros atención a la dependencia
2467,2023,G,7,76,760,760083,Asesoramiento Urbanístico,Servicios Asesoramiento Urbanístico
2468,2023,G,7,76,760,760084,Archivos y Museos Munic.,Archivos y Museos Municipales
2469,2023,G,7,76,760,760085,DP Teruel P.E. Teruel,D.P.Teruel. Plan Especial de Teruel
2470,2023,G,7,76,760,760086,Invers. Ctros Serv.Soc.,Inversiones en Centros de Servicios Sociales
2471,2023,G,7,76,760,760087,Conv. Col. D. Prov.  Agua,Convenios Colab. Dip. Prov. actuaciones rel. agua
2472,2023,G,7,76,760,760088,Oficde Gestión-Ventan ARI,Oficinas de Gestión-Ventanillas en ARIS
2473,2023,G,7,76,760,760089,Ay. infra. afec. m.cebra,Ay. para infrestructuras afectadas mejillón cebra
2474,2023,G,7,76,760,760090,Parque metropolitano Zar.,Parque metropolitano Zaragoza
2475,2023,G,7,76,760,760092,Restauración de castillos,Restauración de castillos
2476,2023,G,7,76,760,760093,Act. materia infr. hidr.,Actuaciones mater. de infraestructuras hidraúlicas
2477,2023,G,7,76,760,760094,Subv. mat. institucional,Subvenciones en materia institucional
2478,2023,G,7,76,760,760095,Fomento part. ciudadana,Fomento de la participación ciudadana
2479,2023,G,7,76,760,760096,Plan des. sost. Comarcas,Plan desarrollo sostenible comarcas
2480,2023,G,7,76,760,760097,Act. Plan Integral Agua,Actuaciones Plan Integral del Agua
2481,2023,G,7,76,760,760099,Prom.Mov. Juv. RAAJ,Promoción movilidad juvenil en RAAJ
2482,2023,G,7,76,760,760100,Rehab.Edif.Públicos Resid,Ayudas Rehabilit. Edificios Públicos Residenciales
2483,2023,G,7,76,760,760101,Conv. Com. Des Sos Rural,Convenio Comarcas Desarrollo Sost. Medio Rural
2484,2023,G,7,76,760,760102,Financ. Tranvía Zaragoza,Financiación línea tranvía Norte-Sur de Zaragoza
2485,2023,G,7,76,760,760103,P.vivienda 2009-2012.Chab,P.vivienda 2009-2012.Ayuda erradicación chabolismo
2486,2023,G,7,76,760,760104,Conv.EELL Dllo. Sostenib.,Convenios con EE.LL. Desarrollo Sostenible
2487,2023,G,7,76,760,760105,Red Oficinas At.Ciudadano,Red Oficinas Integradas de atención al ciudadano
2488,2023,G,7,76,760,760106,Ley Des. Rural Sostenible,Ley 45/2007 Desarrollo Rural Sostenible
2489,2023,G,7,76,760,760107,Restauración Pat. Inmuebl,Restauración del Patrimonio Inmueble
2490,2023,G,7,76,760,760108,Rest.Patrimon.Urbanistico,Restauración Patrimonio Urbanístico
2491,2023,G,7,76,760,760109,Proy. P. D. Sostenible R.,Proyecto Piloto Desarrollo Sostenible Medio Rural
2492,2023,G,7,76,760,760110,Rehab.aislada.REVA Aytos,Rehabilitación aislada. REVA Aytos Plan 2005-2008
2493,2023,G,7,76,760,760111,Conv. Infr. Infantil y Pr,Convenios Infraestructuras Educación Infantil y Pr
2494,2023,G,7,76,760,760112,Conv. Infr. Sec. y FP,Convenios Infraestructuras Educación Sec y FP
2495,2023,G,7,76,760,760113,Infra.educación ambiental,Infraestructuras para educación ambiental
2496,2023,G,7,76,760,760114,P.Comarcal DRS,Planes Comarcales de desarrollo rural sostenible
2497,2023,G,7,76,760,760115,Los Fayos Ejec. sentencia,Los Fayos. Ejecución sentencia
2498,2023,G,7,76,760,760116,Subv Act Entornos Int Tur,Subvención actuaciones entornos interés turístico
2499,2023,G,7,76,760,760117,Ayto. Cuarte CP Foro Roma,Ayto. Cuarte construcción CP Foro Romano
2500,2023,G,7,76,760,760118,Fondo Estatal de Empleo,Fondo Estatal de Empleo
2501,2023,G,7,76,760,760119,Conv. carr Dip. Provincia,Convenios carreteras con Diputaciones Provinciales
2502,2023,G,7,76,760,760120,P A. Des Alt. C. Mineras,Plan Aragonés Des. Alternativo C Mineras (EELL)
2503,2023,G,7,76,760,760121,Ayto Maria de Huerva CEI,Ayuntamiento María de Huerva. CEI María de Huerva
2504,2023,G,7,76,760,760122,Conv. Manc. Central de Zg,Convenio con la Mancomunidad Central de Zaragoza
2505,2023,G,7,76,760,760123,Convenio ciudad Huesca,Convenio con la ciudad de Huesca
2506,2023,G,7,76,760,760124,Convenio ciudad Teruel,Convenio con la ciudad de Teruel
2507,2023,G,7,76,760,760125,Conv. Ayto. Zaragoza. Obras de saneamiento,Convenio Ayto.. Zaragoza. Obras de saneamiento
2508,2023,G,7,76,760,760126,Fondo de Inversiones de Teruel,Fondo de Inversiones de Teruel
2509,2023,G,7,76,760,760127,Convenio Ayto.Fanlo cons.carret. viabilidad invern,Convenio Ayto.Fanlo cons.carret. viabilidad invern
2510,2023,G,7,76,760,760128,Subv. inversión en nucleo medieval Montañana (HU),Subv. inversión en nucleo medieval Montañana (HU)
2511,2023,G,7,76,760,760129,Regeneración y renovación urbana. Plan 2013-2016,Regeneración y renovación urbana. Plan 2013-2016
2512,2023,G,7,76,760,760130,Daños por desbordamiento rio Ebro,Daños por desbordamiento rio Ebro
2513,2023,G,7,76,760,760131,Convenios - FITE,Convenios - FITE
2514,2023,G,7,76,760,760132,Ciclo Urbano del Agua,Ciclo Urbano del Agua
2515,2023,G,7,76,760,760133,Obras en nucleo de Jánovas,Obras en nucleo de Jánovas
2516,2023,G,7,76,760,760134,Vías verdes. Comarca Jiloca y Ayuntamiento Alcañiz,Vías verdes. Comarca Jiloca y Ayuntamiento Alcañiz
2517,2023,G,7,76,760,760135,Convenio LUESIA construcción pasarela A-1202,Convenio LUESIA construcción pasarela A-1202
2518,2023,G,7,76,760,760136,Convenio DPZ. Eje.travesías Villamayor Fuendejalon,Convenio DPZ. Eje.travesías Villamayor Fuendejalon
2519,2023,G,7,76,760,760137,Convenio DPT. Proteccion civil,Convenio DPT. Proteccion civil
2520,2023,G,7,76,760,760138,Conv. ayto. de Huesca. Proteccion civil,Conv. ayto. de Huesca. Proteccion civil
2521,2023,G,7,76,760,760139,Ayudas a la memoria democrática,Ayudas a la memoria democrática
2522,2023,G,7,76,760,760140,Creación aparcamientos para caravanas,Creación aparcamientos para caravanas
2523,2023,G,7,76,760,760141,Ayuntamiento de HUesca - Parque Deportivo S. Jorge,Ayuntamiento de HUesca - Parque Deportivo S. Jorge
2524,2023,G,7,76,760,760142,Gestión de riesgos de inundación,Gestión de riesgos de inundación
2525,2023,G,7,76,760,760143,Transferencia Ayto. Torla desprend. Pista Bujaruel,Transferencia Ayto. Torla desprend. Pista Bujaruel
2526,2023,G,7,76,760,760144,Parques culturales,Parques culturales
2527,2023,G,7,76,760,760145,Fondo de Cohesión territorial,Fondo de Cohesión territorial
2528,2023,G,7,76,760,760146,Centro Promoción Territorial Comarca Matarraña,Centro Promoción Territorial Comarca Matarraña
2529,2023,G,7,76,760,760147,Conservatorio en edif. Asilo S.José y C.S. S.Julia,Conservatorio en edif. Asilo S.José y C.S. S.Julia
2530,2023,G,7,76,760,760148,Ayto.Teruel.Varios proyectos Presidencia FITE 2017,Ayto.Teruel.Varios poryectos Presidencia FITE 2017
2531,2023,G,7,76,760,760149,Ayudas para Parques de Bomberos,Ayudas para Parques de Bomberos
2532,2023,G,7,76,760,760150,FITE - Carreteras provinciales,FITE - Carreteras provinciales
2533,2023,G,7,76,760,760151,Convenio Ayto. de Huesca. Compra de terrenos,Convenio Ayto. de Huesca. Compra de terrenos
2534,2023,G,7,76,760,760152,Fondo de Garantía,Fondo de Garantía
2535,2023,G,7,76,760,760153,Reindustrialización  Comarcas Mineras,Reindustrialización  Comarcas Mineras
2536,2023,G,7,76,760,760154,Subv. Ayun. Fiscal. Recuperación Terrenos,Subv. Ayun. Fiscal. Recuperación Terrenos
2537,2023,G,7,76,760,760155,Subv. Ayto de Sariñena. Obras residencia mayores,Subv. Ayto de Sariñena. Obras residencia mayores
2538,2023,G,7,76,760,760156,Bibliotecas municipales,Bibliotecas municipales
2539,2023,G,7,76,760,760157,Promoción del vehículo eléctrico,Promoción del vehículo eléctrico
2540,2023,G,7,76,760,760158,Subvención Proyecto Acceso Hospital Teruel,Subvención Proyecto Acceso Hospital Teruel
2541,2023,G,7,76,760,760159,Campamentos juveniles,Campamentos juveniles
2542,2023,G,7,76,760,760160,Convenio Ayuntamiento Huesca.Mejora mercado local,Convenio Ayuntamiento Huesca.Mejora mercado local
2543,2023,G,7,76,760,760161,Inversiones Centenario Parque Nac Ordesa y Monte P,Inversiones Centenario Parque Nac Ordesa y Monte P
2544,2023,G,7,76,760,760162,El Pueyo Araguás. Mejora infraestructuras.,El Pueyo Araguás. Mejora infraestructuras.
